"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:BOP(21.0.0)","ITA.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Italy","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","565.27999943472","1436.183185843769","1457.198570986147","-3382.003782587324","-8109.126445989983","-1163.372135623159","-3714.41550748452","2148.087783689273","6881.828924959922","5159.890183963414","-11234.33814083367","-9180.952101772657","-7266.891670239331","1955.712779284521","-330.8828753838719","-7607.753463370904","350.2174602922668","-3569.126669908917","-8362.364321082752","-13532.32153678868","-31073.55492604726","-30722.62369189828","-35523.39971456404","-8177.08176100682","15812.51284055042","5626.527103413473","19864.04718202612","20068.1278994899","-3106.235074727772","-7086.42023846164","-1725.929944467659","9248.669518351748","-289.915156987644","-22564.38785409222","-10180.66243394637","-39666.88709857649","-41987.49176875207","-29367.07635863496","-41569.88401618519","-47153.68674599282","-106221.658365801","-80241.302961343","-3927.765391925762","32063.20560806744","76784.55461804809","42444.23400882618","38450.97218850344","64448.4973671006","40561.19677325084","59388.98842416089","84483.65767569502","54426.99879660811","-9652.91962213201","34163.52797765771","55370.74803564341"
"IMF.STA:BOP(21.0.0)","SOM.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Somalia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:BOP(21.0.0)","HUN.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Hungary","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-66.41996912594597","-808.6025335808527","-161.774411911763","-530.5929440496095","-1255.51605150533","-516.089428391731","-522.8986781737914","-728.7399013623237","378.5482495131447","403.1459966366026","351.8655783943791","-3475.257547002717","-3869.605665512435","-484.4469981827309","-456.7411542576188","-2115.613518371545","-3369.966780955484","-4263.226737531229","-3827.477763094241","-2885.593773731813","-3730.804226904667","-5231.312933647853","-10706.01735212252","-12800.55391341854","-9825.88157636964","-8695.583665924501","-10109.84413911444","13.997856759467","1578.216516621543","1983.92389286272","5944.580330202876","8674.9022360764","5602.442898008769","7523.475780484904","4280.896643421683","2283.701503624115","1546.011167198004","36.12244187402839","-1747.666675318912","-7340.838621909739","-15664.24484828984","-761.994530558647","1776.485060394626"
"IMF.STA:BOP(21.0.0)","KOS.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Kosovo, Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.91358460106235","21.78265525530425","82.10156340771837","50.1627303304859","-24.71707518117187","169.0149278043469","66.01049088759906","84.05614037523874","234.8908551162791","179.5939288607082","27.5514917028545","20.87363441928882","378.920758929082","26.1764809039567","-225.0464406495808","65.6760525122199","-70.39380546708489","324.6143050011929","130.6584201345128","468.2643204006239",""
"IMF.STA:BOP(21.0.0)","MNE.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Montenegro","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1848800931355","22.42074632870708","57.7096668754466","-246.743711547705","-214.7398062381192","32.0004706769769","-58.14919506192888","-120.3948180440249","-136.8387937958391","9.61769811454988","-30.01304091032584","-161.7337801317117","-371.180417354993","-493.5013135507281","648.6782276052636","184.4844047113769","482.816990243717","-357.0395961614835"
"IMF.STA:BOP(21.0.0)","ESP.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Spain","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3460.903670509486","-3819.838871288115","-3288.039247626443","1734.157681424332","-1228.617479711757","-5808.688209548729","-6782.494197209304","-5528.884116143845","-4334.036215682508","-132.0724979207811","971.5773912977015","4001.279828981802","-1513.472065736539","-6185.358452909094","-13469.69836276722","-15790.023301001","-17713.73678674298","-23769.85776977069","-4771.285977758721","-4454.441310817359","263.1624035523834","2793.16964538434","2534.271756240028","-1279.895423738812","-11382.83851172177","-17530.36464005737","-19193.35403975514","-15025.39001549466","-20298.22514637191","-43529.18426580085","-73501.54795720577","-101276.0451478537","-139306.962122867","-140406.6345853152","-61321.7825692506","-42430.24843434308","-38922.64401312877","10672.73320538751","42047.08624984611","25546.47947024805","32995.17957685923","37401.32602828338","41096.0907259872","36206.40109331477","29993.83596896636","12202.38680147016","30513.98086984126","23104.88647106349","64702.55694242314","77979.37912128563"
"IMF.STA:BOP(21.0.0)","GEO.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Georgia","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.4","0.0","-6.2","-2.747885","0.008105","-0.001","-0.60959644","13.62668313","-15.48479441","-140.25038811","-21.0525177","-623.19376572","-10.54311474","-250.50489143","-133.3578922","-848.25808055","36.59608056","-209.3721357","153.55561804","-41.46776336","75.8863765099999","47.64276429","-829.17280106","-74.62615239000002","311.1140069","1607.87582425","731.29333614","1091.62148364"
"IMF.STA:BOP(21.0.0)","GMB.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Gambia, The","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-29.16463486556306","-40.04944250903706","-20.98800706330154","-42.03660551674907","-37.80837515633406","-16.09589242188679","-6.99073396905324","-2.512954436212538","-11.46609966926869","9.056598304522511","21.48642011544757","-5.137413318748097","11.57254607025539","0.1374076087861544","2.560783503366481","-26.74772658428655","-29.26598863271947","-28.79635102370018","-48.84163799785884","-37.86212643584243","","","","","","11.80490708630324","-38.0648294349278","-76.40514054613354","-72.55184036756577","-76.26349994431523","-38.0812587271941","57.13689825445723","12.36013225737742","-122.7929789109536","-44.21541571737209","-74.17620194345334","-11.45754127421181","-91.1917756858718","-80.30274477350719","-66.3339382736692","-59.85437849750281","-3.7780960384376","-92.90149970004289","-181.4613512948383","-280.9215085138349","-267.0076801695272","-337.2018062089997"
"IMF.STA:BOP(21.0.0)","HRV.NNAFANIL_T.D_F.USD.A","OBS_VALUE","Croatia, Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-123.6721895603761","-107.5237538376847","-100.7415014120424","-465.9856406306839","-347.8397754730828","-842.125015152154","-1392.389910615771","-966.944559019883","-909.1162601069831","-411.7852078262901","-1704.99415191954","-931.1210302689741","-1573.751067037367","-3077.969935265075","-4266.112258208217","-3855.003767669219","-1694.947241511656","-1098.855797195882","-1309.375114618115","-1552.272121588866","-982.5696729139979","-897.495980269362","-573.6856530237706","-2257.913256473906","-1282.392079805026","-1311.049320879136","-3879.326533955603","-1029.873149245757","-3944.547352020227","-4326.432330519487","-1974.708022750088","-1877.761690855016"
"IMF.STA:BOP(21.0.0)","MHL.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Marshall Islands, Republic of the","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.91034036154916","-27.6487601570885","0.102299678878345","-22.4725170491108","-30.7454464464544","18.8505692861188","-21.333210441975","-28.8466022417754","-34.3883230033759","-14.0372049667421","28.823911185665","32.473834057965","58.4431333890669","-42.0738302346966","-6.14527450532187","39.6532776235217","47.9192878196903","","",""
"IMF.STA:BOP(21.0.0)","MNE.NNAFANIL_T.D_F.USD.A","OBS_VALUE","Montenegro","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-778.1327522324966","-864.9941875270931","-1504.474110802498","-731.1200457058653","-538.6675869695708","-590.2720816595846","-428.808173300319","-469.1116316368119","-687.462796042968","-411.5759936090903","-549.5925414833275","-379.0745475181708","-341.5009261274213","-535.6848323458656","-683.030088976327","-820.995165297445","-468.5569957077989","-531.7039882150634"
"IMF.STA:BOP(21.0.0)","BLR.NNAFANIL_T.P_F.USD.A","OBS_VALUE","Belarus, Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","19.8","-14.6","20.6","-44.39999999999998","19.9","9.10000000000001","-6.1","-62.79999999999992","41.5","26.40000000000001","38.8","-5.3","-18.8","-1185.6","-854.0999999999999","191.0","59.1","19.6","952.1","-646.1","-1264.8","585.3000000000001","-500.8","-1343.5","87.19033871","523.95990807","-359.0933548","221.12650271"
"IMF.STA:BOP(21.0.0)","NOR.NNAFANIL_T.D_F.USD.A","OBS_VALUE","Norway","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","-48.15813705319306","-178.6820245036491","-643.2054926603234","-424.0757512383052","-357.6992777568196","193.4090229714051","-487.7288594442523","-147.5425534805401","25.91232727293561","780.8820374334045","1717.412641914084","584.3927729564741","687.2729084583412","687.0321008478628","-164.5083997677957","464.7520583613896","2136.847970828208","547.912067488392","-273.1836359994854","-570.6726278049789","466.4609039208723","2706.566982282215","1117.336864157367","-1154.207603181531","-968.673846147452","2470.910554650993","-1259.78373727626","4728.193574398051","2502.509342868101","2706.323404811434","21676.2678768855","6643.671610973418","-1881.08280734759","15747.87194739083","1332.3356346921","8307.77356630724","2699.870111484495","-535.449755891797","13941.37754939513","19050.58539923336","14150.8708869077","24929.90538660105","-5201.903298589111","19495.9431030871","-8664.325504178543","-5027.714344545393","12752.18291894442","12284.32060266122","-3468.801459525167","-9780.442519838552"
"IMF.STA:BOP(21.0.0)","NOR.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Norway","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2277.127375661483","-3532.740813531507","-4646.372061287971","-1574.700518349034","-438.8848225596358","2014.877899874373","2167.976701593596","601.752658356276","2372.903858390531","2567.892457754465","1940.070213308742","-6163.766436061688","-5444.11933993548","-5014.866389383045","-1128.093565417587","1190.4599342455","4762.618045923599","313.2994993832303","1646.713743934978","1629.684853019978","1177.187174435456","7888.401221068637","5410.3640510209","-6548.215128258668","7798.753748051081","18182.86430792302","26284.47080371373","17708.50642558305","21963.70493717588","27609.87368037577","49571.18013372761","41386.53600256253","17791.31426661616","75406.00539126284","38006.25244944061","42952.09312912011","79516.49741575737","48038.54201874325","63051.4272751715","47851.7816858187","4193.175240755176","31320.27496583797","9188.923041831618","32694.38617081031","-8420.692121144462","-7679.728674753219","72912.76275756831","144261.1398775706","88849.23580344253","59818.923769354"
"IMF.STA:BOP(21.0.0)","MNE.NNAFANIL_T.FAB.USD.A","OBS_VALUE","Montenegro","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial account balance (assets less liabilities)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1682.804980350451","-2133.822385704679","-891.1835062084901","-848.4562768896991","-755.8045404308613","-605.9352250249658","-498.7974553309244","-334.7063365887577","-328.3642266786834","-615.6615272614722","-754.3954238360673","-948.2630668403737","-828.8159617756542","-1123.054458582441","-495.6879370976845","-711.9586916629469","-826.4198319606269","-1235.87627083005"
